C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\center_2020_07_20_11_58_54_387.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\left_2020_07_20_11_58_54_387.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\right_2020_07_20_11_58_54_387.jpg,0,0,0,0.000768753
C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\center_2020_07_20_11_58_54_455.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\left_2020_07_20_11_58_54_455.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\right_2020_07_20_11_58_54_455.jpg,0,0,0,0.0003537192
C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\center_2020_07_20_11_58_54_524.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\left_2020_07_20_11_58_54_524.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\right_2020_07_20_11_58_54_524.jpg,0,0.1881393,0,0.09847123
C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\center_2020_07_20_11_58_54_592.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\left_2020_07_20_11_58_54_592.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\right_2020_07_20_11_58_54_592.jpg,0,0.3714513,0,0.3222748
C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\center_2020_07_20_11_58_54_661.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\left_2020_07_20_11_58_54_661.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\right_2020_07_20_11_58_54_661.jpg,0,0.6161691,0,0.7957179
C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\center_2020_07_20_11_58_54_728.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\left_2020_07_20_11_58_54_728.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\right_2020_07_20_11_58_54_728.jpg,0,0.7982163,0,1.265572
C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\center_2020_07_20_11_58_54_800.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\left_2020_07_20_11_58_54_800.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\right_2020_07_20_11_58_54_800.jpg,0,1,0,2.210463
C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\center_2020_07_20_11_58_54_870.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\left_2020_07_20_11_58_54_870.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\right_2020_07_20_11_58_54_870.jpg,0,1,0,2.924654
C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\center_2020_07_20_11_58_54_938.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\left_2020_07_20_11_58_54_938.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\right_2020_07_20_11_58_54_938.jpg,0,1,0,3.8617
C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\center_2020_07_20_11_58_55_006.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\left_2020_07_20_11_58_55_006.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\right_2020_07_20_11_58_55_006.jpg,0,1,0,4.564123
C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\center_2020_07_20_11_58_55_074.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\left_2020_07_20_11_58_55_074.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\right_2020_07_20_11_58_55_074.jpg,0,1,0,5.261559
C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\center_2020_07_20_11_58_55_144.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\left_2020_07_20_11_58_55_144.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\right_2020_07_20_11_58_55_144.jpg,0,1,0,6.185272
C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\center_2020_07_20_11_58_55_212.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\left_2020_07_20_11_58_55_212.jpg,C:\Users\dhruv\Desktop\Autonomous Car\Data\IMG\right_2020_07_20_11_58_55_212.jpg,0,1,0,6.873341
